ipo_firm,year,originality,generality
Landmark Technology,1996,0.22081963620425155,0.15288888888888885
Landmark Technology,1997,0.25481481481481477,0.1875
Landmark Technology,1998,0.345679012345679,0.08264462809917361
Landmark Technology,1999,0.2777777777777777,0.5075445816186557
Landmark Technology,2000,0.36240740740740734,0.34551020408163263
Landmark Technology,2001,0.53125,0.0
Landmark Technology,2002,0.0,0.24
Landmark Technology,2003,0.3531037414965987,0.5801248102546804
Landmark Technology,2004,0.44937541091387245,0.21875
Landmark Technology,2005,0.2731481481481482,0.08999999999999997
Landmark Technology,2006,0.5111018122823678,0.4858771468319327
Landmark Technology,2007,0.5595826356649387,0.33169491909189713
Landmark Technology,2008,0.3254415411939264,0.387003988054455
Landmark Technology,2009,0.4632487151428588,0.3176081396547426
Landmark Technology,2010,0.43319343908069563,0.2918276034388482
Landmark Technology,2011,0.428251141982216,0.5107976036129748
Landmark Technology,2012,0.4035119472879399,0.4871313546146041
Landmark Technology,2013,0.4065292215485961,0.3221481481481482
Landmark Technology,2014,0.34027546467102476,0.34422636884567104
Landmark Technology,2015,0.28225589406143253,0.15044444444444444
Landmark Technology,2016,0.32586013677801356,0.045454545454545456
Landmark Graphics,1991,0.0,0.38062283737024216
Landmark Graphics,1992,0.0,0.2975206611570247
Landmark Graphics,1993,0.0,0.375
Landmark Graphics,1994,0.5,0
Landmark Graphics,1995,0.25,0.09876543209876543
Landmark Graphics,1996,0.09259259259259256,0.19111111111111106
Landmark Graphics,1997,0.25481481481481477,0.1875
Landmark Graphics,1998,0.0,0.0
Landmark Graphics,2000,0.3858333333333333,0.5365306122448981
Landmark Graphics,2002,0.0,0.24
Landmark Graphics,2003,0.203125,0.45489795918367354
Landmark Graphics,2004,0.44937541091387245,0.21875
Landmark Graphics,2005,0.2731481481481482,0.08999999999999997
Landmark Graphics,2006,0.49971270728322015,0.4544517531530518
Landmark Graphics,2007,0.49035554818652677,0.3316949190918971
Landmark Graphics,2008,0.22274004515585416,0.3063923982291329
Landmark Graphics,2009,0.4324205894061501,0.41739403747170906
Landmark Graphics,2010,0.3673094819328841,0.31918012302960397
Landmark Graphics,2011,0.34236115162718017,0.5193972060662587
Landmark Graphics,2012,0.32487828147447817,0.49808263000631764
Landmark Graphics,2013,0.3717380432877282,0.33424603174603174
Landmark Graphics,2014,0.3249970461423057,0.3657405168985255
Landmark Graphics,2015,0.2771596487049144,0.18805555555555553
Landmark Graphics,2016,0.29301595752092374,0.05555555555555555
Landmark Systems Corp,1999,0.2777777777777777,0.5075445816186557
Lannet Data Communications,1995,0.5,0.31999999999999984
Lannet Data Communications,1996,0.21536332179930784,0.0
Lante Corp,2010,0.4444444444444444,0.0
Lantronix Inc,2003,0.2824489795918367,0.4664286214380732
Lantronix Inc,2005,0.15583204732510292,0.33610822060353795
Lantronix Inc,2006,0.26461734693877553,0.3877551020408163
Lantronix Inc,2007,0.6399999999999999,0.7337278106508875
Lantronix Inc,2010,0.3889158163265306,0.11224489795918366
Lantronix Inc,2011,0.2998046875,0.46124763705103977
Lantronix Inc,2012,0.36101851851851857,0.04148148148148145
Lantronix Inc,2013,0.34443184681279926,0.0
Lantronix Inc,2014,0.28050322525524374,0.0
Lantronix Inc,2015,0.3707482993197279,0.0
Lantronix Inc,2016,0.2222222222222222,0.0
Large Scale Biology Corp,1988,0.5,0.21875
Large Scale Biology Corp,1989,0.16528925619834722,0.0
Large Scale Biology Corp,1990,0.6016628873771731,0.36111111111111105
Large Scale Biology Corp,1991,0.5714285714285714,0.6666666666666667
Large Scale Biology Corp,1993,0.6100823045267489,0.4895833333333333
Large Scale Biology Corp,1999,0.15625,0.6186793575252826
Large Scale Biology Corp,2000,0.2069333333333332,0.4099999999999999
Large Scale Biology Corp,2001,0.41013612222612733,0.2949206349206349
Large Scale Biology Corp,2002,0.3112310504592892,0.14444444444444443
Large Scale Biology Corp,2003,0.37293623099683704,0.0
Large Scale Biology Corp,2004,0.27227476611559653,0.16
Large Scale Biology Corp,2005,0.3881067833295783,0.1746875
Large Scale Biology Corp,2006,0.40080715900745767,0.09375
Large Scale Biology Corp,2007,0.28331330017272527,0.18
Larizza Industries,1997,0.0,0.0
Larscom,2003,0.0,0.4444444444444444
Las Vegas Sands Corp,2013,0.4444444444444444,0.0
Las Vegas Sands Corp,2014,0.18518518518518512,0
Las Vegas Sands Corp,2015,0.3158974239113891,0
Las Vegas Sands Corp,2016,0.27999999999999997,0
LASER CORP.,1976,0,0
LASER CORP.,1977,0,0.1607142857142857
LASER CORP.,1978,0.0,0.3888888888888889
LASER CORP.,1979,0.0,0.0
LASER CORP.,1980,0.1,0.22923611111111108
LASER CORP.,1981,0.08333333333333333,0.15625
LASER CORP.,1982,0.0,0.13807407407407402
LASER CORP.,1983,0.0,0.43408163265306127
LASER CORP.,1984,0.0,0.14814814814814814
LASER CORP.,1985,0.11714285714285712,0.1574074074074074
LASER CORP.,1986,0.26296296296296295,0.2763174603174603
LASER CORP.,1987,0.2655554681009226,0.22401733359490786
LASER CORP.,1988,0.1531930286258057,0.22518875346291523
LASER CORP.,1989,0.2781376703739561,0.21322396266867472
LASER CORP.,1990,0.22206305464403028,0.17229055454562942
LASER CORP.,1991,0.34203966171715094,0.2725694444444444
LASER CORP.,1992,0.2722140522875817,0.20870466820987651
LASER CORP.,1993,0.33632194999411125,0.27336860670193996
LASER CORP.,1994,0.34309499195832727,0.3002855825650688
LASER CORP.,1995,0.4368867376010233,0.2176750586274395
LASER CORP.,1996,0.3797039402744286,0.3523511102337265
LASER CORP.,1997,0.31810337875567707,0.3526572149616566
LASER CORP.,1998,0.32389815698682434,0.2582035767910856
LASER CORP.,1999,0.32247034829122495,0.36172818603434026
LASER CORP.,2000,0.41803313097989675,0.45172289678188776
LASER CORP.,2001,0.30960296705382045,0.32403209237435887
LASER CORP.,2002,0.33041883959177376,0.26076183431952665
LASER CORP.,2003,0.41431637684890255,0.45410226127488035
LASER CORP.,2004,0.4550356404382505,0.518443813131313
LASER CORP.,2005,0.46658673481747687,0.28411858570588727
LASER CORP.,2006,0.4953838813606273,0.3318955471077075
LASER CORP.,2007,0.4744161804643706,0.2318039552992965
LASER CORP.,2008,0.5768485101713167,0.15526883433745717
LASER CORP.,2009,0.35159048577616286,0.12799999999999997
LASER CORP.,2010,0.6048281356758701,0.4262525760256068
LASER CORP.,2011,0.5999001718983801,0.2362399505256648
LASER CORP.,2012,0.31492839822602003,0.24532732225039916
LASER CORP.,2013,0.3859187910096379,0.33160192629240254
LASER CORP.,2014,0.4802991566535037,0.15306122448979592
LASER CORP.,2015,0.4387453995912205,0.26493055555555556
LASER CORP.,2016,0.39047369997760806,0.275
LASER PHOTONICS,1983,0.0,0
LASER PHOTONICS,1987,0.39999999999999997,0.0
LASER PHOTONICS,1988,0.0,0
LASER PHOTONICS,1989,0.53125,0.0
LASER PHOTONICS,1991,0.2777777777777777,0.0
LASER PHOTONICS,1992,0.46875,0.4444444444444444
LASER PHOTONICS,1993,0.15999999999999992,0.4444444444444444
LASER PHOTONICS,2002,0.21875,0.0
LASER PHOTONICS,2006,0.4140625,0
Laser Power Corp,1994,0.54,0.31999999999999984
Laser Power Corp,1996,0.3396847260483623,0.5252154195011338
Laser Power Corp,1998,0.20126449150596876,0.2909933371491048
Laser Power Corp,1999,0.5564803804994056,0.711111111111111
Laser Power Corp,2000,0.5,0.6666666666666667
Laser Video Network,1995,0,0
Laser Vision Centers,1995,0.5,0.3377777777777776
Laser Vision Centers,1998,0.72,0.5599999999999999
Lasergate Systems,1989,0.0,0
Laserscope,1983,0.40816326530612246,0.45362718089990806
Laserscope,1984,0.3389917695473251,0.22568010494300417
Laserscope,1986,0.0,0.5399999999999999
Laserscope,1987,0.37037037037037024,0.20370370370370372
Laserscope,1988,0.4112654320987654,0.37638888888888894
Laserscope,1989,0.40625,0
Laserscope,1990,0.0,0.4600000000000001
Laserscope,1991,0.0,0.6423611111111112
Laserscope,1992,0.3707482993197278,0.42085564789165897
Laserscope,1993,0.3142504409171075,0.16457252116206444
Laserscope,1994,0.17999999999999994,0.0
Laserscope,1995,0.18861340679522492,0.15424888888888888
Laserscope,1997,0.2777777777777777,0.0
Laserscope,1998,0.07291666666666667,0.2133333333333333
Laserscope,2002,0.33174791914387636,0.5279429250891796
Laserscope,2003,0.4937804849588089,0.5815972222222222
Laserscope,2006,0.33173965122308197,0.3281951670713377
Laserscope,2010,0.6502835538752363,0.6399999999999999
Laserscope,2011,0.45454545454545436,0.0
"LaserSight, Inc.",1996,0.0,0.4574652777777777
Latitude Communications Inc,1996,0.20414201183431957,0.2784000000000001
Latitude Communications Inc,1997,0.24223572530864196,0.14659215191394748
Lattice Semiconductor,1988,0.6873469387755101,0.6234722222222222
Lattice Semiconductor,1989,0.524999531493038,0.6124721238357602
Lattice Semiconductor,1990,0.2777777777777777,0.5104166666666667
Lattice Semiconductor,1992,0.3374485596707819,0.4260204081632653
Lattice Semiconductor,1993,0.518755586945522,0.49925267632861153
Lattice Semiconductor,1994,0.4747619047619047,0.47538548752834464
Lattice Semiconductor,1995,0.3522120695747069,0.46212669633249054
Lattice Semiconductor,1996,0.29500516528925613,0.31955922865013775
Lattice Semiconductor,1997,0.4400077160493827,0.6001388888888889
Lattice Semiconductor,1998,0.6466666666666666,0.49482093663911847
Lattice Semiconductor,1999,0.5833333333333333,0.39512471655328796
Lattice Semiconductor,2000,0.2228472222222222,0.312156974969475
Lattice Semiconductor,2001,0.2720437906020775,0.24671728785870975
Lattice Semiconductor,2002,0.3569813155233914,0.37963964915716464
Lattice Semiconductor,2003,0.3183998430270944,0.32731043064126836
Lattice Semiconductor,2004,0.3504244537500304,0.3544032560400731
Lattice Semiconductor,2005,0.30755552881269416,0.28411684391654035
Lattice Semiconductor,2006,0.36532815487778075,0.4042952356527758
Lattice Semiconductor,2007,0.3684609346242733,0.2371539995127736
Lattice Semiconductor,2008,0.3765390926414159,0.2764946752510528
Lattice Semiconductor,2009,0.43958585403496614,0.2817307396209513
Lattice Semiconductor,2010,0.44150696094086955,0.2253815507684555
Lattice Semiconductor,2011,0.2817861663925226,0.27431342907533385
Lattice Semiconductor,2012,0.4097464243795946,0.23923716708122775
Lattice Semiconductor,2013,0.3677510534936749,0.19594444444444442
Lattice Semiconductor,2014,0.43648960105417534,0.1095679012345679
Lattice Semiconductor,2015,0.3054904398643992,0.046875
Lattice Semiconductor,2016,0.30534629325837176,0.10513888888888889
Lawson Mardon Group Ltd,1992,0.0,0.0
Lawson Mardon Group Ltd,1993,0.0,0.5
Lawson Software Inc,2003,0.375,0.1472
Lawson Software Inc,2008,0.345679012345679,0.06887755102040805
Lawson Software Inc,2009,0.5816326530612246,0.0
Lawson Software Inc,2010,0.326530612244898,0.0
Lawson Software Inc,2011,0.217687074829932,0.0
Lawson Software Inc,2013,0.5694444444444444,0.0
Lawson Software Inc,2015,0.0,0
Layne,1981,0,0
Layne,1993,0.0,0.37037037037037024
Layne,1999,0.0,0.0
Layne,2000,0.33101851851851843,0.390625
Layne,2001,0.24489795918367352,0.375
Layne,2002,0.375,0.6666666666666667
Layne,2003,0.0,0.0
Layne,2004,0.7346938775510204,0.31999999999999984
Layne,2008,0.3950617283950617,0.3827160493827161
Layne,2009,0.71875,0.7455621301775148
Layne,2011,0.5,0.0
Layne,2012,0.0,0.5546875
Layne,2014,0.328125,0.0
Lazard Ltd,1987,0.0,0.0
Lazard Ltd,1988,0.0,0.0
Lazer-Tron,1990,0.0,0.4444444444444444
Lazer-Tron,1994,0.4028329333814691,0.1720521541950114
Lazer-Tron,1995,0.3600595102316417,0.17707376798285882
Lazer-Tron,1996,0.3580246913580247,0.5208333333333333
LCC International,2000,0.0,0.5
LCC International,2005,0.2145328719723183,0
LCC International,2006,0.1768707482993196,0.42000000000000004
LCI International,1998,0.48979591836734704,0.0
LDI,1988,0.4532312925170068,0.6100411522633745
LDI,1989,0,0
LDI,1990,0.7160493827160495,0.0
LDI,1993,0.625,0.6111111111111112
LDI,1994,0.5625,0.0
LDI,1995,0.3209876543209876,0.5199999999999999
LDI,1996,0.7421875,0.40816326530612246
Leadis Technology Inc,2005,0.0,0
Leadis Technology Inc,2006,0.1259935299497028,0.0
Leadis Technology Inc,2008,0.10288065843621408,0.25
Leadis Technology Inc,2009,0.328125,0.0
Leadis Technology Inc,2011,0.44897959183673464,0.15529411764705892
LeapFrog Enterprises Inc,2002,0.54,0.0
LeapFrog Enterprises Inc,2003,0.5387342097946574,0.5537380986558199
LeapFrog Enterprises Inc,2004,0.388553848707778,0.22899294349423283
LeapFrog Enterprises Inc,2005,0.649983149195479,0.531687964517516
LeapFrog Enterprises Inc,2006,0.5486507230063751,0.36921296296296297
LeapFrog Enterprises Inc,2007,0.5516364903810183,0.37295219162884735
LeapFrog Enterprises Inc,2008,0.47265834560671843,0.3491307634164777
LeapFrog Enterprises Inc,2009,0.5368983717020895,0.3706676744771983
LeapFrog Enterprises Inc,2010,0.4318567456018181,0.3787373737373737
LeapFrog Enterprises Inc,2011,0.4801037495980309,0.4495925925925926
LeapFrog Enterprises Inc,2012,0.5633179239381999,0.25
LeapFrog Enterprises Inc,2013,0.5588151927437641,0.0
LeapFrog Enterprises Inc,2014,0.539548363724188,0.0
LeapFrog Enterprises Inc,2015,0.4685592981797711,0.5
LeapFrog Enterprises Inc,2016,0.3516801969318677,0.14814814814814814
Lear Seating,1991,0.2962962962962963,0.343175
Lear Seating,1992,0.2905277777777778,0.16894938193142178
Lear Seating,1993,0.39843415908101215,0.07877551020408162
Lear Seating,1994,0.31057350411715173,0.20729938271604936
Lear Seating,1995,0.0,0.04750000000000004
Lear Seating,1996,0.31134259259259256,0.51953125
Lear Seating,1997,0.21758078231292516,0.03200839564475926
Learning,1982,0.625,0.0
Learning,1991,0.6982248520710059,0.41666666666666674
Learning,1995,0.0,0.0
Learning,1998,0.16666666666666666,0.0
Learning,1999,0.25,0.25
Learning,2000,0.22738507167572908,0.25
Learning,2001,0.16666666666666666,0.30177514792899407
Learning,2002,0.7107438016528926,0.0
Learning,2003,0.274499253902663,0.23055555555555554
Learning,2004,0.08163265306122451,0.2222222222222222
Learning,2006,0.5382162228796844,0.33602525721032217
Learning,2007,0.23724489795918366,0.5599999999999999
Learning,2008,0.408794849954647,0.32
Learning,2009,0.4444444444444444,0.0
Learning,2010,0.7109375,0.0
Learning,2011,0.39004039115646255,0.3125
Learning,2012,0.5150226757369615,0.5
Learning,2013,0.49577458456117096,0.2199074074074074
Learning,2014,0.4041705530047463,0.0
Learning,2015,0.5289256198347108,0
Learning,2016,0.5,0
Learning Technology,1991,0.6982248520710059,0.41666666666666674
Learning Technology,1995,0.0,0.0
Learning Technology,1998,0.16666666666666666,0.0
Learning Technology,1999,0.25,0.25
Learning Technology,2000,0.22738507167572908,0.25
Learning Technology,2001,0.16666666666666666,0.30177514792899407
Learning Technology,2002,0.7107438016528926,0.0
Learning Technology,2003,0.274499253902663,0.23055555555555554
Learning Technology,2004,0.08163265306122451,0.2222222222222222
Learning Technology,2006,0.5382162228796844,0.33602525721032217
Learning Technology,2007,0.23724489795918366,0.5599999999999999
Learning Technology,2008,0.408794849954647,0.32
Learning Technology,2009,0.4444444444444444,0.0
Learning Technology,2010,0.7109375,0.0
Learning Technology,2011,0.39004039115646255,0.3125
Learning Technology,2012,0.5150226757369615,0.5
Learning Technology,2013,0.49577458456117096,0.2199074074074074
Learning Technology,2014,0.4041705530047463,0.0
Learning Technology,2015,0.5289256198347108,0
Learning Technology,2016,0.5,0
Learning Tree International,2006,0.5426824457593687,0.32874957834373425
Learning Tree International,2008,0.5624142661179699,0.64
Learning Tree International,2015,0.5289256198347108,0
Learning Tree International,2016,0.5,0
Lechters,1998,0.0,0.5
LeCroy,1983,0.0,0.0
LeCroy,1984,0.5599999999999999,0.31999999999999984
LeCroy,1988,0,0
LeCroy,1989,0.12698412698412698,0.6296296296296297
LeCroy,1993,0.40489795918367344,0.27314814814814814
LeCroy,1994,0.11072664359861584,0.48
LeCroy,1995,0.0,0.0
LeCroy,1997,0.2644628099173554,0.08264462809917361
LeCroy,1998,0.4933333333333333,0.30612244897959184
LeCroy,2000,0.41888735843281294,0.24845679012345678
LeCroy,2001,0.4503667406311638,0.21385416666666668
LeCroy,2002,0.45402892561983477,0.5714285714285714
LeCroy,2003,0.3688136630313501,0.30092592592592593
LeCroy,2004,0.48606222824569795,0.35111331569664905
LeCroy,2005,0.43070643642072215,0.24796597633136092
LeCroy,2006,0.49247391615673336,0.2323960763823662
LeCroy,2007,0.4710006246984477,0.29230462088416637
LeCroy,2008,0.42327903525349925,0.4285486111111111
LeCroy,2009,0.4268319543789833,0.24047337006427916
LeCroy,2010,0.5698722893314372,0.265652557319224
LeCroy,2011,0.5025276214053844,0.3873558586814081
LeCroy,2012,0.4514647381784366,0.09259259259259256
LeCroy,2015,0.39753940792003073,0.5
LecTec,1981,0.0,0.16217663454270595
LecTec,1983,0.0,0
LecTec,1987,0.0,0.12874542054464835
LecTec,1990,0.4229863514033064,0.0
LecTec,1992,0.0,0.673469387755102
LecTec,1993,0.1301775147928994,0.37173333333333336
LecTec,1994,0.20761245674740492,0.0
LecTec,1996,0.27042291426374476,0.31312500000000004
LecTec,1997,0,0
LecTec,1998,0.22833074457593688,0.38815567549333785
LecTec,1999,0.29,0.5263157894736843
LecTec,2000,0.12733434114386497,0.25958333333333333
LecTec,2002,0.15605939607692135,0.04536489151873766
LecTec,2003,0.4027777777777778,0
LecTec,2004,0.48,0.0
LecTec,2007,0.0,0.56
LEE DATA,1987,0.4444444444444444,0.4444444444444444
LEECO DIAGNOSTICS,1985,0.6111111111111112,0.0
LEECO DIAGNOSTICS,1987,0.7999999999999999,0.0
LEECO DIAGNOSTICS,1988,0.6111111111111112,0.0
Legato Systems,1994,0.24489795918367352,0.32253086419753085
Legato Systems,1996,0.0,0.1171875
Legato Systems,2000,0.5,0.42603550295857995
Legato Systems,2001,0.09876543209876543,0.10437464491518544
Legato Systems,2002,0.1768858131487889,0.14498714092817153
Legato Systems,2003,0.1293049848615917,0.19449258064139655
LeMaitre Vascular Inc,2001,0.48,0.375
LeMaitre Vascular Inc,2005,0.0,0.0
LeMaitre Vascular Inc,2008,0.0,0.0
LeMaitre Vascular Inc,2009,0.0,0
LeMaitre Vascular Inc,2013,0.0922222222222222,0.0
LeMaitre Vascular Inc,2014,0.08148483476686263,0.18836565096952906
LeMaitre Vascular Inc,2016,0.16896235078053268,0.0
LendingTree Inc,2002,0.38095238095238104,0.113033448673587
LendingTree Inc,2003,0.3363265306122447,0.058769513314967714
Lennox International Inc,2009,0.4177777777777778,0.7777777777777778
LESCO INC.,1989,0,0
LESCO INC.,1990,0.0,0
LESCO INC.,1994,0.0,0.4444444444444444
LESCO INC.,1995,0.38888888888888884,0.3333333333333333
LESCO INC.,1997,0.0,0.1875
LESCO INC.,2000,0.0,0.12244897959183676
LESCO INC.,2001,0.5,0
LESCO INC.,2005,0.0,0.6666666666666667
Leslie's Poolmart,2001,0.0,0
LeukoSite Inc,2000,0.11998456790123457,0.3040443213296399
LeukoSite Inc,2001,0.0,0.2777777777777777
Level One Communications Inc,1991,0.18989711587114186,0.4592143892658439
Level One Communications Inc,1992,0.18203839696628155,0.2770259142289697
Level One Communications Inc,1993,0.36088408119658116,0.275191475591716
Level One Communications Inc,1995,0.19753086419753085,0
Level One Communications Inc,1996,0.40707117050745834,0.303854885607851
Level One Communications Inc,1997,0.45521698984302866,0.3694019274376417
Level One Communications Inc,1998,0.40655319331018624,0.27708333333333335
Level One Communications Inc,1999,0.17618053541299844,0.1861839974084872
Level One Communications Inc,2000,0.22732979034261083,0.24248246767477535
Level One Communications Inc,2001,0.38851797495433854,0.3010010838603448
Level One Communications Inc,2002,0.34187030206089847,0.3629365079365079
Level One Communications Inc,2003,0.3694484236302418,0.30371099760272746
Level One Communications Inc,2004,0.24489795918367352,0.11072664359861584
LEVITT CORP.,1984,0.0,0
LEVITT CORP.,1987,0.5711805555555556,0.5717592592592593
Levitz Furniture Inc,1976,0,0
LEWIS GALOOB TOYS,1987,0.0,0.0
LEWIS GALOOB TOYS,1991,0.0,0.0
LEWIS GALOOB TOYS,1995,0.2777777777777777,0
LEWIS GALOOB TOYS,2000,0.09500000000000008,0.0
Lexar Media Inc,1998,0.48979591836734704,0.49086924762600437
Lexar Media Inc,1999,0.4858380271559152,0.5181671069661178
Lexar Media Inc,2000,0.4897323680278108,0.5226699069465006
Lexar Media Inc,2001,0.5211955184019812,0.4896285925387541
Lexar Media Inc,2002,0.5882506321101072,0.5111801365651195
Lexar Media Inc,2003,0.5607181014394115,0.46397678886274046
Lexar Media Inc,2004,0.5219710041229576,0.47279435708034356
Lexar Media Inc,2005,0.5296091084853688,0.30535905934477725
Lexar Media Inc,2006,0.6242602824037912,0.4189839138633209
Lexar Media Inc,2007,0.5625429819802589,0.41774575721834434
Lexar Media Inc,2008,0.6260731685525986,0.3652714654464007
Lexar Media Inc,2009,0.6278380686628406,0.249815778435307
Lexar Media Inc,2010,0.6158864659085163,0.1426368123094789
Lexar Media Inc,2011,0.6273522928066495,0.0
Lexent Inc,1999,0.3264746227709192,0.5378040762656147
Lexent Inc,2000,0.345,0.6492271105826397
Lexent Inc,2001,0.35909631391200925,0.6814404432132966
Lexent Inc,2002,0.546712802768166,0.2777777777777777
Lexent Inc,2003,0.47510204081632645,0.5
Lexicon Genetics Inc,2000,0.4287290505017413,0.1948611111111111
Lexicon Genetics Inc,2001,0.2844444444444444,0.08264462809917361
Lexicon Genetics Inc,2002,0.7324583619426239,0.0
Lexicon Genetics Inc,2003,0.691087263945448,0.07407407407407407
Lexicon Genetics Inc,2004,0.7506649747803237,0.05555555555555555
Lexicon Genetics Inc,2005,0.7565206634184587,0.0
Lexicon Genetics Inc,2006,0.665433132258092,0
Lexicon Genetics Inc,2007,0.5944473251028807,0
Lexicon Genetics Inc,2012,0,0
LEXIDATA,1984,0.5207100591715976,0.43359375
LEXIDATA,1986,0.48979591836734704,0.43342516069788795
LHC Group Inc,2009,0.0,0.0
LHC Group Inc,2010,0.0,0
LHS Group Inc,2000,0.5679012345679012,0.49382716049382713
LHS Group Inc,2004,0.17999999999999994,0.0
Libbey,1976,0,0.05555555555555555
Libbey,1977,0.5,0.1056296296296296
Libbey,1978,0.2,0.10629251700680271
Libbey,1979,0.0,0.2222222222222222
Libbey,1980,0.18845157110463234,0.15
Libbey,1981,0.19444444444444445,0.11008986928104575
Libbey,1982,0.0,0.08333333333333334
Libbey,1983,0.1574074074074074,0.13333333333333336
Libbey,1984,0.0,0.72
Libbey,1985,0.1111111111111111,0.2519878562995447
Libbey,1986,0.0,0.3133333333333333
Libbey,1987,0.2778395061728395,0.47056735151973245
Libbey,1988,0.4196709225118316,0.44594977144296866
Libbey,1989,0.33393713718845075,0.4066925503804102
Libbey,1990,0.34574797136485447,0.28391084299498803
Libbey,1991,0.3718643794966547,0.2617296695714848
Libbey,1992,0.31180555555555556,0.31312484617933495
Libbey,1993,0.2802777777777778,0.42074074074074075
Libbey,1994,0.28906525573192243,0.15211911848072565
Libbey,1995,0.39817424242424243,0.33625000000000005
Libbey,1996,0.4070618591215182,0.2236998752193065
Libbey,1997,0.34602439006069347,0.3488251597966796
Libbey,1998,0.3746933009250583,0.2985572425427498
Libbey,1999,0.36628542274052484,0.20258641734205646
Libbey,2000,0.4573660334466551,0.23550347222222223
Libbey,2001,0.36879741608896605,0.2774701561065197
Libbey,2002,0.43403073034769457,0.06399999999999997
Libbey,2003,0.30768707482993196,0.1574074074074074
Libbey,2004,0.4591836734693878,0.6666666666666667
Libbey,2005,0.36607986767485823,0.34722222222222215
Libbey,2006,0.5,0.5
Libbey,2007,0,0
Libbey,2009,0,0
Libbey,2014,0.0,0.0
Libbey,2015,0,0
Liberate Technologies,1999,0.5709876543209875,0.5420724489795918
Liberate Technologies,2000,0.14122448979591834,0.5168040013747692
Liberate Technologies,2001,0.4698073325851104,0.28159801019871084
Liberate Technologies,2002,0.5746320185656704,0.36539392774083024
Liberate Technologies,2003,0.6864633609092085,0.43005952380952384
Liberate Technologies,2004,0.28738045294821857,0.28497764930706987
Liberate Technologies,2005,0.0,0.37533802055164944
Liberate Technologies,2007,0.2777777777777777,0.0
Liberate Technologies,2010,0.6399999999999999,0.6666666666666667
Liberty Technologies,1984,0.529,0.2444444444444444
Liberty Technologies,1985,0.0,0
Liberty Technologies,1986,0,0
Liberty Technologies,1987,0.18990740740740739,0.0950617283950617
Liberty Technologies,1988,0.23028122130394857,0.24905555555555559
Liberty Technologies,1989,0.4393518518518518,0.38754029600820294
Liberty Technologies,1990,0.23342695664124236,0.2108041958041958
Liberty Technologies,1991,0.3171950888617555,0.3672530389340502
Liberty Technologies,1992,0.4592955404383975,0.45796634364970795
Liberty Technologies,1993,0.23851850485373213,0.048979591836734705
Liberty Technologies,1994,0.33325709163371503,0.23477855477855478
Liberty Technologies,1995,0.5395730148294251,0.2501291740623837
Liberty Technologies,1996,0.3849336754309566,0.321209372637944
Liberty Technologies,1997,0.20576131687242796,0.5754757785467128
Liberty Technologies,1998,0.418823972043669,0.3630753239465361
Liberty Technologies,1999,0.37608319850744093,0.17361111111111113
Liberty Technologies,2000,0.6305136382775897,0.21875
Liberty Technologies,2001,0.4370987654320987,0.3304398148148148
Liberty Technologies,2002,0.4074924463606556,0.2711735865144956
Liberty Technologies,2003,0.3431753427703798,0.18981151853170364
Liberty Technologies,2004,0.05999999999999998,0.25
Liberty Technologies,2005,0.42331052308363076,0.12962962962962962
Liberty Technologies,2006,0.20530479621388714,0.25
Liberty Technologies,2007,0.09266666666666665,0.17777777777777776
Liberty Technologies,2008,0.14743827160493828,0.0
Liberty Technologies,2009,0.2346892965940585,0.17216049382716048
Liberty Technologies,2010,0.13740079365079366,0.07536804644549502
Liberty Technologies,2011,0.32311185997032565,0.2168351413543721
Liberty Technologies,2012,0.3907771880630747,0.1298524188428815
Liberty Technologies,2013,0.4624382723452901,0.20138888888888892
Liberty Technologies,2014,0.341853325324839,0.06279846527099275
Liberty Technologies,2015,0.4396334713771745,0.20873737373737375
Liberty Technologies,2016,0.34613755551313824,0.17540348508230452
Lida,1990,0.0,0
Lida,1992,0.0,0
Lidak Pharmaceuticals,1991,0.5,0.0
Lidak Pharmaceuticals,1992,0.0,0.4444444444444444
Lidak Pharmaceuticals,1995,0.0,0.25
Lidak Pharmaceuticals,1996,0.5955555555555556,0.19753086419753085
Lidak Pharmaceuticals,1997,0.0,0
Lidak Pharmaceuticals,1999,0.109375,0.25
LIEBERT,1976,0,0
LIEBERT,1978,0,0
LIEBERT,1981,0.0,0.75
LIEBERT,1985,0.0,0
LIEBERT,1986,0.4800000000000001,0.40816326530612246
LIEBERT,1987,0.4655555555555555,0.265625
LIEBERT,1988,0.0,0.38144429055093876
LIEBERT,1993,0.6122448979591837,0.31999999999999984
LIEBERT,1994,0.44897959183673464,0.4444444444444444
LIEBERT,1995,0.625,0.7928994082840236
LIEBERT,1998,0.5714285714285714,0.5185185185185186
LIEBERT,2000,0.0,0.5
LIEBERT,2002,0.0,0.0
LIEBERT,2003,0.4822656840513983,0.23662687480869296
LIEBERT,2004,0.5346875,0.5352189718022138
LIEBERT,2005,0.41266575217192497,0.5685202770586105
LIEBERT,2006,0.31440443213296404,0.5733333333333333
LIEBERT,2007,0.6122448979591837,0.2922448979591835
LIEBERT,2008,0.4607304872008256,0.25809228650137744
LIEBERT,2009,0.3780634929020918,0.4824250440917108
LIEBERT,2010,0.5020939925758513,0.48762259536183533
LIEBERT,2011,0.4522446655268732,0.2535120319919608
LIEBERT,2012,0.49805044519509784,0.6035739354637977
LIEBERT,2013,0.4503858425029318,0.32685724944247674
LIEBERT,2014,0.3454265977024419,0.19110082304526746
